4.0000000;internal;2.7563036;2.9004208;-0.1892373;806
4.0000000;external;2.9658254;2.6845429;-0.1892220;558
4.0000000;internal;3.1896012;2.4138185;-0.1892012;1668
4.0000000;external;2.8885903;2.7685688;-0.1892320;512
4.0000000;internal;2.7825121;2.8753460;-0.1892348;819
4.0000000;external;3.3488123;2.1876528;-0.1892033;885
4.0000000;internal;3.3116071;2.2436846;-0.1892069;1263
4.0000000;external;2.7295260;2.9244723;-0.1892220;592
4.0000000;internal;2.7438281;2.9122823;-0.1892349;814
4.0000000;external;2.8106525;2.8461135;-0.1892025;585
4.0000000;internal;2.8892804;2.7679659;-0.1892378;843
4.0000000;external;2.8518295;2.8069250;-0.1892010;533
4.0000000;internal;2.8833961;2.7741745;-0.1892346;856
4.0000000;external;2.8707941;2.7859304;-0.1892220;566
4.0000000;internal;2.7110881;2.9427569;-0.1892361;840
4.0000000;external;2.7623392;2.8945475;-0.1892321;514
4.0000000;internal;3.1061424;2.5204069;-0.1892027;1415
4.0000000;external;2.9099618;2.7460915;-0.1892323;502
4.0000000;internal;2.8118903;2.8466648;-0.1892330;830
4.0000000;external;2.8157550;2.8431126;-0.1892009;563
4.0000000;internal;2.7232402;2.9315119;-0.1892363;872
4.0000000;external;2.1799912;3.3537645;-0.1892013;1035
4.0000000;internal;2.6211713;3.0218207;-0.1892077;1167
4.0000000;external;2.8562753;2.8023997;-0.1892011;501
4.0000000;internal;2.8815271;2.7761144;-0.1892347;858
4.0000000;external;2.6288239;3.0150886;-0.1892006;763
4.0000000;internal;2.9315361;2.7232143;-0.1892362;886
4.0000000;external;2.8523324;2.8064136;-0.1892010;546
4.0000000;internal;2.8704409;2.7875684;-0.1892350;812
4.0000000;external;2.8586453;2.7994677;-0.1892324;518
4.0000000;internal;2.9241362;2.7311333;-0.1892372;820
4.0000000;external;2.6647124;2.9841545;-0.1892010;608
4.0000000;internal;2.7355589;2.9199877;-0.1892376;837
4.0000000;external;2.6739055;2.9759244;-0.1892006;603
4.0000000;internal;2.8813236;2.7763259;-0.1892347;834
4.0000000;external;2.3456459;3.2400818;-0.1892020;964
4.0000000;internal;2.6569548;2.9908192;-0.1892323;955
4.0000000;external;2.7570274;2.8996017;-0.1892323;521
4.0000000;internal;3.1034029;2.5237792;-0.1892027;1394
4.0000000;external;2.9660683;2.6842750;-0.1892220;605
4.0000000;internal;2.7627587;2.8942674;-0.1892375;851
4.0000000;external;2.8741533;2.7819657;-0.1892019;573
4.0000000;internal;2.9309275;2.7238698;-0.1892362;832
4.0000000;external;2.5173401;3.1085439;-0.1892006;1172
4.0000000;internal;2.7333989;2.9220156;-0.1892373;828
4.0000000;external;2.5407701;3.0894601;-0.1892031;814
4.0000000;internal;2.8884110;2.7688759;-0.1892377;793
4.0000000;external;2.7791511;2.8788870;-0.1892022;520
4.0000000;internal;2.9403373;2.7137074;-0.1892363;857
4.0000000;external;2.6255150;3.0182105;-0.1892010;696
4.0000000;internal;2.7863083;2.8716657;-0.1892349;789
4.0000000;external;2.8635016;2.7950027;-0.1892021;536
4.0000000;internal;2.8934606;2.7636021;-0.1892376;828
4.0000000;external;2.8832730;2.7741002;-0.1892323;539
4.0000000;internal;2.8883042;2.7689870;-0.1892377;783
4.0000000;external;2.9448930;2.7074840;-0.1892220;604
4.0000000;internal;3.2645291;2.3114768;-0.1892012;1743
4.0000000;external;3.1057966;2.5207411;-0.1892017;924
4.0000000;internal;3.3836855;2.1336851;-0.1892147;1096
4.0000000;external;3.0817019;2.5501915;-0.1892033;832
4.0000000;internal;2.9109011;2.7440049;-0.1892112;1046
4.0000000;external;2.8682585;2.7896201;-0.1892323;566
4.0000000;internal;2.9131361;2.7429167;-0.1892351;841
4.0000000;external;2.7472519;2.9088659;-0.1892323;527
4.0000000;internal;2.8673113;2.7907860;-0.1892351;843
4.0000000;external;2.6920579;2.9595128;-0.1892007;600
4.0000000;internal;2.7577179;2.8990746;-0.1892374;818
4.0000000;external;2.8516950;2.8065495;-0.1892323;501
4.0000000;internal;2.7726439;2.8848689;-0.1892346;828
4.0000000;external;2.8839267;2.7734219;-0.1892322;533
4.0000000;internal;2.6822126;2.9699183;-0.1893071;729
4.0000000;external;2.9421456;2.7104688;-0.1892220;595
4.0000000;internal;2.7689105;2.8883852;-0.1892374;789
4.0000000;external;2.6213305;3.0216057;-0.1892006;752
4.0000000;internal;2.7579825;2.8988230;-0.1892374;811
4.0000000;external;2.9329665;2.7203996;-0.1892220;549
4.0000000;internal;2.7748440;2.8827513;-0.1892346;820
4.0000000;external;2.8657775;2.7921661;-0.1892324;544
4.0000000;internal;2.9413272;2.7126414;-0.1892360;829
4.0000000;external;3.2357987;2.3515508;-0.1892020;954
4.0000000;internal;2.8897760;2.7674509;-0.1892377;781
4.0000000;external;2.8034678;2.8547246;-0.1892323;543
4.0000000;internal;2.8113165;2.8472316;-0.1892329;813
4.0000000;external;2.9211160;2.7342225;-0.1892323;501
4.0000000;internal;2.5964706;3.0428486;-0.1892026;1350
4.0000000;external;2.5399788;3.0901101;-0.1892031;810
4.0000000;internal;2.7327882;2.9225868;-0.1892373;843
4.0000000;external;2.7827924;2.8753478;-0.1892038;513
4.0000000;internal;2.7623102;2.8946951;-0.1892375;829
4.0000000;external;2.9825856;2.6664723;-0.1892007;596
4.0000000;internal;2.5486727;3.0830307;-0.1892041;1281
4.0000000;external;2.5427418;3.0878398;-0.1892032;806
4.0000000;internal;2.2899080;3.2797127;-0.1892018;1508
4.0000000;external;3.0546626;2.5825905;-0.1892006;819
4.0000000;internal;2.9864173;2.6614377;-0.1892077;1171
4.0000000;external;2.9752263;2.6746888;-0.1892001;571
4.0000000;internal;2.9298841;2.7250446;-0.1892341;824
4.0000000;external;2.9531123;2.6985193;-0.1892220;568
4.0000000;internal;2.8999110;2.7568399;-0.1892373;814
4.0000000;external;2.6692053;2.9801400;-0.1892007;596
4.0000000;internal;2.8896204;2.7676143;-0.1892377;812
4.0000000;external;2.8116078;2.8471621;-0.1892050;524
4.0000000;internal;2.7138363;2.9402196;-0.1892363;852
4.0000000;external;2.6132024;3.0285164;-0.1892006;860
4.0000000;internal;2.0191678;3.4550890;-0.1893071;716
4.0000000;external;2.7557277;2.9003199;-0.1892007;601
4.0000000;internal;2.7419364;2.9140602;-0.1892350;829
4.0000000;external;3.3548707;2.1786045;-0.1892113;721
4.0000000;internal;2.9343851;2.7201444;-0.1892362;823
4.0000000;external;2.7702173;2.8870085;-0.1892321;541
4.0000000;internal;2.9091967;2.7470874;-0.1892354;829
4.0000000;external;2.7703842;2.8868409;-0.1892324;525
4.0000000;internal;2.7240915;2.9307214;-0.1892362;823
4.0000000;external;2.8774513;2.7801318;-0.1892325;520
4.0000000;internal;2.9614469;2.6906561;-0.1892363;846
4.0000000;external;2.7075068;2.9448726;-0.1892220;582
4.0000000;internal;2.7852366;2.8727119;-0.1892346;808
4.0000000;external;2.9751367;2.6747831;-0.1892005;584
4.0000000;internal;2.7437602;2.9123403;-0.1892352;799
4.0000000;external;2.6812588;2.9687955;-0.1892220;582
4.0000000;internal;2.6069567;3.0339858;-0.1892053;1234
4.0000000;external;2.7040200;2.9480747;-0.1892220;598
4.0000000;internal;2.9104072;2.7458083;-0.1892353;825
4.0000000;external;2.7564397;2.9001613;-0.1892323;550
4.0000000;internal;2.9262703;2.7289187;-0.1892343;825
4.0000000;external;2.9761308;2.6738235;-0.1891876;578
4.0000000;internal;2.8751319;2.7827316;-0.1892349;827
4.0000000;external;3.0967256;2.5318826;-0.1892019;917
4.0000000;internal;3.3260044;2.2221179;-0.1892014;1629
4.0000000;external;2.8786713;2.7777918;-0.1892220;590
4.0000000;internal;2.9401598;2.7139011;-0.1892363;859
4.0000000;external;2.8882052;2.7676246;-0.1892006;773
4.0000000;internal;2.9867273;2.6615542;-0.1892323;924
4.0000000;external;2.4061326;3.1953932;-0.1892007;1259
4.0000000;internal;2.4622320;3.1523784;-0.1892012;1741
4.0000000;external;2.2142733;3.3312172;-0.1892006;1308
4.0000000;internal;2.7370969;2.9185450;-0.1892376;813
4.0000000;external;2.7506995;2.9045681;-0.1892220;573
4.0000000;internal;2.7258241;2.9291556;-0.1892342;820
4.0000000;external;2.9256425;2.7293821;-0.1892321;516
4.0000000;internal;2.9436257;2.7101445;-0.1892361;791
4.4934000;external;4.2041406;1.5861424;-0.2172336;249
4.4934000;internal;4.2049326;1.5840431;-0.2172336;175
4.4934000;external;4.0746546;1.8941587;-0.2172336;167
4.4934000;internal;4.0743381;1.8948395;-0.2172336;161
4.4934000;external;3.9187504;2.1986458;-0.2172336;242
4.4934000;internal;3.9192209;2.1978070;-0.2172336;237
4.4934000;external;2.3557628;3.8263595;-0.2172336;256
4.4934000;internal;2.3548709;3.8269091;-0.2172336;176
4.4934000;external;4.0590635;1.9273431;-0.2172336;183
4.4934000;internal;4.0594474;1.9265344;-0.2172336;249
4.4934000;external;2.4932820;3.7382069;-0.2172336;174
4.4934000;internal;2.4925453;3.7386985;-0.2172336;172
4.4934000;external;2.3844807;3.8085302;-0.2172336;186
4.4934000;internal;2.3865113;3.8072578;-0.2172336;257
4.4934000;external;2.3667480;3.8195747;-0.2172336;192
4.4934000;internal;2.3659034;3.8200983;-0.2172336;182
4.4934000;external;4.0051717;2.0369702;-0.2172336;177
4.4934000;internal;4.0034897;2.0402733;-0.2172336;330
4.4934000;external;2.1798291;3.9292482;-0.2172336;226
4.4934000;internal;2.1798446;3.9292396;-0.2172336;309
4.4934000;external;3.9702463;2.1042325;-0.2172336;180
4.4934000;internal;3.9691043;2.1063852;-0.2172336;333
4.4934000;external;4.3447415;1.1462408;-0.2172336;250
4.4934000;internal;4.3441416;1.1485126;-0.2172336;254
4.4934000;external;1.2716491;4.3097049;-0.2172336;245
4.4934000;internal;1.2727470;4.3093809;-0.2172336;181
4.4934000;external;2.5328007;3.7115451;-0.2172336;242
4.4934000;internal;2.5314626;3.7124581;-0.2172336;172
4.4934000;external;2.4811290;3.7462843;-0.2172336;178
4.4934000;internal;2.4817772;3.7458552;-0.2172336;170
4.4934000;external;3.8985093;2.2343404;-0.2172336;166
4.4934000;internal;3.8979723;2.2352764;-0.2172336;246
4.4934000;external;3.9036333;2.2253760;-0.2172336;178
4.4934000;internal;3.9047004;2.2235022;-0.2172336;255
4.4934000;external;2.3567163;3.8257731;-0.2172336;170
4.4934000;internal;2.3576481;3.8251982;-0.2172336;326
4.4934000;external;3.5020285;2.8153946;-0.2172336;160
4.4934000;internal;3.5016512;2.8158635;-0.2172336;172
4.4934000;external;2.5223201;3.7186756;-0.2172336;263
4.4934000;internal;2.5207159;3.7197635;-0.2172336;254
4.4934000;external;2.1161152;3.9639251;-0.2172336;251
4.4934000;internal;2.1166622;3.9636331;-0.2172336;320
4.4934000;external;3.6190089;2.6633478;-0.2172336;258
4.4934000;internal;3.6209689;2.6606832;-0.2172336;185
4.4934000;external;2.5565193;3.6952477;-0.2172336;250
4.4934000;internal;2.5545667;3.6965977;-0.2172336;342
4.4934000;external;4.0831988;1.8756687;-0.2172336;254
4.4934000;internal;4.0847939;1.8721930;-0.2172336;170
4.4934000;external;2.1455064;3.9480945;-0.2172336;175
4.4934000;internal;2.1459685;3.9478434;-0.2172336;178
4.4934000;external;4.1708712;1.6716709;-0.2172336;181
4.4934000;internal;4.1702554;1.6732058;-0.2172336;264
4.4934000;external;3.6767445;2.5830603;-0.2172336;161
4.4934000;internal;3.6768587;2.5828972;-0.2172336;175
4.4934000;external;2.2478931;3.8907098;-0.2172336;252
4.4934000;internal;2.2504046;3.8892582;-0.2172336;170
4.4934000;external;2.1466392;3.9474785;-0.2172336;233
4.4934000;internal;2.1450200;3.9483589;-0.2172336;232
4.4934000;external;2.0329561;4.0072107;-0.2172336;174
4.4934000;internal;2.0329337;4.0072223;-0.2172336;170
4.4934000;external;4.1714948;1.6701134;-0.2172336;162
4.4934000;internal;4.1714948;1.6701134;-0.2172336;169
4.4934000;external;4.1565321;1.7070125;-0.2172336;168
4.4934000;internal;4.1557262;1.7089726;-0.2172336;242
4.4934000;external;1.6681516;4.1722798;-0.2172336;174
4.4934000;internal;1.6688297;4.1720086;-0.2172336;175
4.4934000;external;4.2435507;1.4774729;-0.2172336;175
4.4934000;internal;4.2438633;1.4765748;-0.2172336;180
4.4934000;external;3.9668649;2.1105992;-0.2172336;223
4.4934000;internal;3.9671202;2.1101190;-0.2172336;284
4.4934000;external;4.1054011;1.8265627;-0.2172336;158
4.4934000;internal;4.1053536;1.8266711;-0.2172336;158
4.4934000;external;2.5115688;3.7259455;-0.2172336;174
4.4934000;internal;2.5140551;3.7242684;-0.2172336;238
4.4934000;external;1.8204997;4.1080936;-0.2172336;167
4.4934000;internal;1.8238189;4.1066206;-0.2172336;314
4.4934000;external;2.0654790;3.9905440;-0.2172336;304
4.4934000;internal;2.0634496;3.9915942;-0.2172336;173
4.4934000;external;2.3238727;3.8458113;-0.2172336;249
4.4934000;internal;2.3214102;3.8472982;-0.2172336;173
4.4934000;external;2.2277820;3.9022614;-0.2172336;156
4.4934000;internal;2.2277820;3.9022614;-0.2172336;154
4.4934000;external;1.8737174;4.0840954;-0.2172336;160
4.4934000;internal;1.8768740;4.0826449;-0.2172336;327
4.4934000;external;2.2879573;3.8672853;-0.2172336;246
4.4934000;internal;2.2916625;3.8650913;-0.2172336;245
4.4934000;external;2.4101911;3.7923120;-0.2172336;173
4.4934000;internal;2.4096634;3.7926467;-0.2172336;177
4.4934000;external;3.9648634;2.1143563;-0.2172336;329
4.4934000;internal;3.9673739;2.1096426;-0.2172336;169
4.4934000;external;2.4975386;3.7353644;-0.2172336;249
4.4934000;internal;2.4957527;3.7365585;-0.2172336;171
4.4934000;external;2.6971606;3.5938796;-0.2172336;239
4.4934000;internal;2.6949423;3.5955437;-0.2172336;172
4.4934000;external;2.0333276;4.0070221;-0.2172336;171
4.4934000;internal;2.0377910;4.0047539;-0.2172336;396
4.4934000;external;1.7273303;4.1481294;-0.2172336;157
4.4934000;internal;1.7247614;4.1491982;-0.2172336;232
4.4934000;external;4.2664870;1.4098709;-0.2172336;248
4.4934000;internal;4.2660792;1.4111056;-0.2172336;166
4.4934000;external;2.0937176;3.9758012;-0.2172336;207
4.4934000;internal;2.0865795;3.9795520;-0.2172336;214
4.4934000;external;2.1366164;3.9529127;-0.2172336;146
4.4934000;internal;2.1365187;3.9529655;-0.2172336;165
4.4934000;external;3.8392976;2.3346178;-0.2172336;189
4.4934000;internal;3.8376011;2.3374059;-0.2172336;266
4.4934000;external;3.6903419;2.5635963;-0.2172336;173
4.4934000;internal;3.6899274;2.5641924;-0.2172336;255
4.4934000;external;2.0556692;3.9956066;-0.2172336;224
4.4934000;internal;2.0418904;4.0026657;-0.2172336;219
4.4934000;external;4.2359707;1.4990701;-0.2172336;157
4.4934000;internal;4.2378836;1.4936503;-0.2172336;243
4.4934000;external;3.9945571;2.0577072;-0.2172336;243
4.4934000;internal;3.9955762;2.0557284;-0.2172336;164
4.4934000;external;3.8044225;2.3910283;-0.2172336;156
4.4934000;internal;3.8046007;2.3907448;-0.2172336;307
4.4934000;external;2.2813589;3.8711810;-0.2172336;297
4.4934000;internal;2.2815948;3.8710426;-0.2172336;320
4.4934000;external;2.3457994;3.8324756;-0.2172336;179
4.4934000;internal;2.3449357;3.8330045;-0.2172336;340
4.4934000;external;4.2715604;1.3944252;-0.2172336;161
4.4934000;internal;4.2716976;1.3940042;-0.2172336;178
4.4934000;external;3.7902141;2.4134886;-0.2172336;177
4.4934000;internal;3.7891101;2.4152211;-0.2172336;263
4.4934000;external;3.6836768;2.5731637;-0.2172336;164
4.4934000;internal;3.6814499;2.5763486;-0.2172336;320
4.4934000;external;1.4074097;4.2672995;-0.2172336;185
4.4934000;internal;1.4085906;4.2669098;-0.2172336;179
4.4934000;external;2.3373685;3.8376235;-0.2172336;321
4.4934000;internal;2.3373301;3.8376475;-0.2172336;166
4.4934000;external;1.6397940;4.1835061;-0.2172336;192
4.4934000;internal;1.6398441;4.1834869;-0.2172336;192
4.4934000;external;3.8236447;2.3601660;-0.2172336;317
4.4934000;internal;3.8244966;2.3587859;-0.2172336;421
4.4934000;external;3.7571335;2.4646701;-0.2172336;181
4.4934000;internal;3.7552739;2.4675018;-0.2172336;343
4.4934000;external;2.0275700;4.0099385;-0.2172336;224
4.4934000;internal;2.0274597;4.0099945;-0.2172336;241
4.4934000;external;2.4326213;3.7779625;-0.2172336;231
4.4934000;internal;2.4323507;3.7781369;-0.2172336;224
4.4934000;external;2.0008819;4.0233213;-0.2172336;291
4.4934000;internal;1.9981851;4.0246620;-0.2172336;244
4.4934000;external;4.3302610;1.1997854;-0.2172336;323
4.4934000;internal;4.3308448;1.1976774;-0.2172336;176
4.4934000;external;4.1495716;1.7238626;-0.2172336;234
4.4934000;internal;4.1500373;1.7227417;-0.2172336;247
4.4934000;external;1.9462700;4.0500223;-0.2172336;248
4.4934000;internal;1.9451638;4.0505539;-0.2172336;177
4.4934000;external;3.9781169;2.0893149;-0.2172336;167
4.4934000;internal;3.9774838;2.0905187;-0.2172336;243
4.4934000;external;1.1359250;4.3474503;-0.2172336;174
4.4934000;internal;1.1383856;4.3468064;-0.2172336;323
4.4934000;external;3.9201089;2.1962227;-0.2172336;247
4.4934000;internal;3.9202538;2.1959639;-0.2172336;263
4.4934000;external;2.3565652;3.8258654;-0.2172336;329
4.4934000;internal;2.3528167;3.8281724;-0.2172336;170
4.4934000;external;2.1612926;3.9394742;-0.2172336;280
4.4934000;internal;2.1622401;3.9389547;-0.2172336;231
4.4934000;external;3.9788264;2.0879626;-0.2172336;180
4.4934000;internal;3.9767657;2.0918847;-0.2172336;322
4.4934000;external;4.2535143;1.4485394;-0.2172336;189
4.4934000;internal;4.2529301;1.4502530;-0.2172336;276
4.4934000;external;3.9386303;2.1628307;-0.2172336;251
4.4934000;internal;3.9385745;2.1629327;-0.2172336;246
4.4934000;external;4.2804771;1.3668090;-0.2172336;178
4.4934000;internal;4.2812029;1.3645327;-0.2172336;259
4.4934000;external;2.5016494;3.7326126;-0.2172336;241
4.4934000;internal;2.5037031;3.7312354;-0.2172336;248
4.4934000;external;1.6871023;4.1646528;-0.2172336;244
4.4934000;internal;1.6811321;4.1670665;-0.2172336;254
4.4934000;external;2.2149973;3.9095311;-0.2172336;245
4.4934000;internal;2.2120636;3.9111925;-0.2172336;171
4.4934000;external;4.0797579;1.8831422;-0.2172336;187
4.4934000;internal;4.0800773;1.8824503;-0.2172336;183
4.4934000;external;2.3103636;3.8539417;-0.2172336;233
4.4934000;internal;2.3084057;3.8551160;-0.2172336;164
4.4934000;external;4.0741329;1.8952810;-0.2172336;168
4.4934000;internal;4.0744887;1.8945153;-0.2172336;171
4.4934000;external;2.2060215;3.9146033;-0.2172336;166
4.4934000;internal;2.2051079;3.9151178;-0.2172336;169
4.4934000;external;3.8491944;2.3182642;-0.2172336;255
4.4934000;internal;3.8478748;2.3204540;-0.2172336;243
4.4934000;external;3.8315694;2.3472799;-0.2172336;254
4.4934000;internal;3.8309569;2.3482791;-0.2172336;253
4.4934000;external;1.8972627;4.0732105;-0.2172336;175
4.4934000;internal;1.9011662;4.0713899;-0.2172336;252
4.4934000;external;2.1461185;3.9477577;-0.2172336;229
4.4934000;internal;2.1515033;3.9448294;-0.2172336;334
4.4934000;external;2.5008411;3.7331548;-0.2172336;168
4.4934000;internal;2.5003949;3.7334529;-0.2172336;337
4.4934000;external;3.7745467;2.4379189;-0.2172336;164
4.4934000;internal;3.7732576;2.4399127;-0.2172336;232
4.4934000;external;2.0457962;4.0006702;-0.2172336;243
4.4934000;internal;2.0453031;4.0009231;-0.2172336;171
4.4934000;external;3.7639541;2.4542402;-0.2172336;310
4.4934000;internal;3.7657228;2.4515260;-0.2172336;327
4.4934000;external;2.0446441;4.0012593;-0.2172336;318
4.4934000;internal;2.0475980;3.9997489;-0.2172336;164
4.4934000;external;3.7888239;2.4156692;-0.2172336;225
4.4934000;internal;3.7890914;2.4152503;-0.2172336;236
5.0000000;external;2.2674538;3.8793533;-0.2172336;168
5.0000000;internal;2.2674538;3.8793533;-0.2172336;168
5.0000000;external;2.6506955;3.6282975;-0.2172336;161
5.0000000;internal;2.6506955;3.6282975;-0.2172336;161
5.0000000;external;4.1295554;1.7712995;-0.2172336;154
5.0000000;internal;4.1295554;1.7712995;-0.2172336;154
5.0000000;external;3.6302369;2.6480386;-0.2172336;161
5.0000000;internal;3.6302369;2.6480386;-0.2172336;161
5.0000000;external;1.8826998;4.0799718;-0.2172336;164
5.0000000;internal;1.8826998;4.0799718;-0.2172336;164
5.0000000;external;3.6046204;2.6828045;-0.2172336;174
5.0000000;internal;3.6046204;2.6828045;-0.2172336;174
5.0000000;external;1.4698863;4.2461939;-0.2172336;158
5.0000000;internal;1.4698863;4.2461939;-0.2172336;158
5.0000000;external;2.2389043;3.8958999;-0.2172336;231
5.0000000;internal;2.2389043;3.8958999;-0.2172336;231
5.0000000;external;2.7183989;3.5778535;-0.2172336;185
5.0000000;internal;2.7183989;3.5778535;-0.2172336;185
5.0000000;external;3.8514872;2.3144707;-0.2172336;167
5.0000000;internal;3.8514872;2.3144707;-0.2172336;167
5.0000000;external;3.9105044;2.2132968;-0.2172336;214
5.0000000;internal;3.9105044;2.2132968;-0.2172336;214
5.0000000;external;1.4822969;4.2418775;-0.2172336;226
5.0000000;internal;1.4822969;4.2418775;-0.2172336;226
5.0000000;external;1.8552806;4.0925130;-0.2172336;165
5.0000000;internal;1.8552806;4.0925130;-0.2172336;165
5.0000000;external;4.2124494;1.5639689;-0.2172336;247
5.0000000;internal;4.2124494;1.5639689;-0.2172336;247
5.0000000;external;2.2067216;3.9142188;-0.2172336;160
5.0000000;internal;2.2067216;3.9142188;-0.2172336;160
5.0000000;external;1.5443304;4.2196886;-0.2172336;250
5.0000000;internal;1.5443304;4.2196886;-0.2172336;250
5.0000000;external;4.1989763;1.5997896;-0.2172336;167
5.0000000;internal;4.1989763;1.5997896;-0.2172336;167
5.0000000;external;2.7279459;3.5705798;-0.2172336;225
5.0000000;internal;2.7279459;3.5705798;-0.2172336;225
5.0000000;external;2.8427770;3.4798487;-0.2172336;178
5.0000000;internal;2.8427770;3.4798487;-0.2172336;178
5.0000000;external;1.8727349;4.0845554;-0.2172336;241
5.0000000;internal;1.8727349;4.0845554;-0.2172336;241
5.0000000;external;1.9595587;4.0436196;-0.2172336;159
5.0000000;internal;1.9595587;4.0436196;-0.2172336;159
5.0000000;external;3.9626479;2.1185253;-0.2172336;163
5.0000000;internal;3.9626479;2.1185253;-0.2172336;163
5.0000000;external;1.7005603;4.1591854;-0.2172336;173
5.0000000;internal;1.7005603;4.1591854;-0.2172336;173
5.0000000;external;2.6118076;3.6563902;-0.2172336;170
5.0000000;internal;2.6118076;3.6563902;-0.2172336;170
5.0000000;external;4.1799999;1.6487357;-0.2172336;220
5.0000000;internal;4.1799999;1.6487357;-0.2172336;220
5.0000000;external;2.5622181;3.6913097;-0.2172336;166
5.0000000;internal;2.5622181;3.6913097;-0.2172336;166
5.0000000;external;3.6372918;2.6383399;-0.2172336;172
5.0000000;internal;3.6372918;2.6383399;-0.2172336;172
5.0000000;external;3.7865744;2.4192111;-0.2172336;165
5.0000000;internal;3.7865744;2.4192111;-0.2172336;165
5.0000000;external;2.4033512;3.7966605;-0.2172336;166
5.0000000;internal;2.4033512;3.7966605;-0.2172336;166
5.0000000;external;1.6729649;4.1703618;-0.2172336;168
5.0000000;internal;1.6729649;4.1703618;-0.2172336;168
5.0000000;external;2.7252016;3.5726748;-0.2172336;181
5.0000000;internal;2.7252016;3.5726748;-0.2172336;181
5.0000000;external;2.0092976;4.0191357;-0.2172336;174
5.0000000;internal;2.0092976;4.0191357;-0.2172336;174
5.0000000;external;3.7922181;2.4103550;-0.2172336;164
5.0000000;internal;3.7922181;2.4103550;-0.2172336;164
5.0000000;external;3.5503002;2.7542871;-0.2172336;247
5.0000000;internal;3.5503002;2.7542871;-0.2172336;247
5.0000000;external;3.9900018;2.0665464;-0.2172336;162
5.0000000;internal;3.9900018;2.0665464;-0.2172336;162
5.0000000;external;2.0382831;4.0045138;-0.2172336;181
5.0000000;internal;2.0382831;4.0045138;-0.2172336;181
5.0000000;external;3.7360899;2.4964696;-0.2172336;226
